unique_id,metric,AutoARIMA,AutoETS,CES,AutoRegressive,MSTL,HoltWinters,AutoTheta,ADIDA,CrostonClassic,CrostonOptimized,CrostonSBA,IMAPA,SES,SESOpt,NHITS,NBEATS,TFT,TiDE,DeepAR,DeepAR-median,DeepAR-lo-90,DeepAR-lo-80,DeepAR-hi-80,DeepAR-hi-90,AutoNHITS,AutoPatchTST,AutoTimesNet,Chronos_tiny,Chronos_mini,Chronos_small
13_1215_53,smape,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13_1304_53,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13_1306_53,smape,1.0,0.9999999999999994,0.7647327691947903,0.620613003321214,0.3018832485409275,0.45852361201752656,0.9999999486666682,0.27144534124327074,0.2017740497171922,0.3559183917674127,0.21323508082333592,0.27144534124327074,0.7278090937994713,0.9999999485391993,0.9856426919425454,0.9540011555827923,0.9396327840218742,0.22315897185444408,0.852600947179073,0.8583054090577574,0.9995357133253534,0.986952787338999,0.6360023281397549,0.5817557488904055,0.9120826489583025,0.9999973254576057,0.9991647348884738,0.9999999645709398,0.9999999645709398,0.8798748961546579
13_1308_53,smape,1.0,0.48706603820864264,0.8766324884096313,0.8369110965954928,0.9477322814764988,0.694392955625003,0.4659990329256809,0.8712722436393365,0.8830672920425209,0.8508541797098232,0.8883715372746361,0.7251274760377975,0.47916809821571726,0.4863121734723179,1.0,0.9866428477423823,0.9531070499063038,0.8126698383774229,1.0,1.0,1.0,1.0,0.9973817046597023,0.9533212560528987,1.0,0.9990287940167156,0.9827477735716926,0.8313252959932491,0.9999999967985786,0.9999999967985786
13_1311_53,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13_1312_53,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13_1408_60,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13_1408_75,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13_1408_87,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13_1410_53,smape,0.041543298334689685,0.09679552814583879,0.06688426458374779,0.12325427095239284,0.03726081792988154,0.07091231713151315,0.03317701594077152,0.2483721149755449,0.7841404720337184,0.22401562072955533,0.7938149776852367,0.19464610012326228,0.11562635427234456,0.09722816340278956,0.08958543868094668,0.10432001408758412,0.04117063115563554,0.1983694972807466,0.0497297713434856,0.052375980985615786,0.23311337389467357,0.16882406114081153,0.04139372952726301,0.07333356369499311,0.1833964960641275,0.07503870772339265,0.18485251788352006,0.09304046891842893,0.5437694990402226,0.5314491394967155
13_1502_53,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13_1600_10,smape,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.99999999998221,1.0,0.9999999965409312,0.9999999998535476,0.9999999997730784,0.9999999998527109,1.0,1.0,0.99999999507824,0.9999999909782129,0.9999999999093544,1.0,1.0,0.9999999999999996,0.9999999999999996,0.9999999999999996
14_1501_53,smape,0.5811370577756656,0.5023877237021991,0.5516406818557735,0.5684128978799008,0.5857923459303248,0.6278853213927224,0.525677623332174,0.5206338635286664,0.5963891981833493,0.5963861589615276,0.6086725387538605,0.5125108985907456,0.500120832030964,0.500060528999968,0.5043444273935722,0.5037238575646976,0.5072054215011621,0.504196844883961,0.5061970108406881,0.5092111569985196,0.5601057212035955,0.5390455053551408,0.5461049553936936,0.5684426808053258,0.5680062065803696,0.5000007713617823,0.5000059605248677,0.5004983460261199,0.5004983460261199,0.5004983460261199
14_1701_53,smape,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15_1000_68,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1110_1,smape,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1200_53,smape,0.5224114277581812,0.5228969894500879,0.5441811921884845,0.501746484995497,0.5317161916877537,0.5307757896249672,0.520041542537389,0.597565852462966,0.8630172060588933,0.5633386270549234,0.8689688954159933,0.5659324885938986,0.511091222023223,0.5000021944988395,0.5064959080650733,0.5024981941136314,0.5302652262098588,0.5639252640743257,0.5067347736210961,0.5133564060039663,0.718960882079769,0.6439673040139255,0.5929408758155718,0.6102876167581255,0.5348499825677924,0.5025570887904582,0.5219549029629169,0.5190793455877539,0.5404009572715454,0.5000415013742932
16_1200_72,smape,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1205_2,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1300_73,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1300_99,smape,0.8448275862068966,0.822690307745809,0.8175009639715338,0.8217340281141563,0.7881220176066754,0.7855218148657124,0.8161215899878888,0.8389847170979451,0.9442936433982904,0.8771815305262366,0.9467825059583224,0.7837987367201472,0.8078078078078078,0.8225889522617623,0.8456871392227034,0.8417717871425048,0.8285472413298601,0.7568928044845662,0.8289925581253073,0.8267424240155463,0.806938477473438,0.7569239240755326,0.8675529141357725,0.8781748467161354,0.8393818567973124,0.8408820123264523,0.8106072971691549,0.7630533981442091,0.8448499964725522,0.9999999977825654
16_1307_15,smape,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1309_1,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1310_1,smape,0.6893024865211956,0.9797790555786817,0.9756046620792587,0.6893024865211956,0.5594365134319316,0.5588106744659981,1.0,0.7854335708315339,0.6165628528911757,0.6165642808804772,0.6284924977106301,0.7854335708315339,0.8950569447011902,0.9798287404593231,0.9900727601365948,0.9885740172881013,1.0,0.9067850120633179,1.0,1.0,1.0,1.0,0.9508389171480446,0.9278556776485765,1.0,0.9183834107141381,0.9710916558287594,0.6125787136292832,0.9999999924712937,0.6331372717926849
16_1404_1,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1504_73,smape,0.5508715046366535,0.18530572852101915,0.2933333265591658,0.09994403172033757,0.02441502019644643,0.39974098343310294,0.21763438776582902,0.7488782568747956,0.9266645767572255,0.8248935518268274,0.9302033044963821,0.4903342641869325,0.07109571148083907,0.18544956584824385,0.12756093803058877,0.14950857591055067,0.11990163410284543,0.40069710293612787,0.15495542007249502,0.1581350050644689,0.29560414131838353,0.07411583471435748,0.3165420086257532,0.3677664385320376,0.1873521892945592,0.17124032167515457,0.1785486067491228,0.19149037563026416,0.1730446727893344,0.1930610604829726
16_1508_15,smape,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.9999996022968307,1.0,0.9999226829018383,0.9999967260099409,0.9999949271168439,0.9999970899597488,1.0,1.0,0.9998195863223867,0.9997789292040575,0.9999979735836263,1.0,1.0,0.9999999999882292,0.9999999999882292,0.9999999999882292
16_1600_73,smape,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
