unique_id,metric,AutoARIMA,AutoETS,CES,AutoRegressive,MSTL,HoltWinters,AutoTheta,ADIDA,CrostonClassic,CrostonOptimized,CrostonSBA,IMAPA,SES,SESOpt,NHITS,NBEATS,TFT,TiDE,DeepAR,DeepAR-median,DeepAR-lo-90,DeepAR-lo-80,DeepAR-hi-80,DeepAR-hi-90,AutoNHITS,AutoPatchTST,AutoTimesNet,Chronos_tiny,Chronos_mini,Chronos_small
10_1703_14,cfe,292624.2752820272,2303807.095365169,-164003.86647335393,292624.2752820272,561612.0087177651,-3750149.070660763,-1470057.993690439,-190553.14440754382,-623029.6262334934,-190553.14440754382,-1183729.1882454879,-190553.14440754382,730355.2869568714,886453.9274079376,2661229.883526646,373172.63352664607,792849.3835266461,-883606.6164733539,832792.1335266461,725973.3835266461,-3966733.991473354,-2095991.616473354,3631544.633526646,4979274.383526646,3822599.633526646,1260335.133526646,804708.8835266461,3176258.133526646,2565619.883526646,2060263.633526646
10_1704_14,cfe,-3819207.239440488,-5501671.330834493,-5785854.485863861,-3819207.239440488,930078.1241847072,8335011.51031358,-5451552.084471673,-4204678.445613114,-1458398.9496823065,-4204678.445613114,-2087479.7889913842,-4204678.445613114,-5718609.597241791,-5451564.107289175,-5401055.485863861,-5303717.985863861,-5867857.610863861,-4434644.360863861,-5403917.985863861,-5443880.985863861,-10127220.79836386,-8561847.98586386,-2662357.7358638607,-1414774.4858638607,-6166498.735863861,-5132115.485863861,-5967072.110863861,-6767114.235863861,-5986131.735863861,-6205783.110863861
10_1704_16,cfe,-3452.5754217857902,-3452.5754217857902,-2014.5362824949552,-4749.478663570226,-3587.018119603388,5673.110132351696,-1527.3699250570353,-3518.1474697476515,-6295.994070720335,-3518.1474697476515,-9682.28329068407,-3518.1474697476515,-3452.9968787464604,-3452.5754217857902,-3451.0714387449552,-3404.9444856199552,-3641.0812043699552,-4638.956204369955,-4008.0382356199552,-4018.6495637449552,-4808.930813744955,-4601.926907494955,-3363.8038606199552,-3072.1163606199552,-3476.9581574949552,-3452.5753449949552,-3453.1983918699552,-3686.2159699949552,-3686.2159699949552,-4174.661282494955
10_1705_14,cfe,148414.36387728993,69498.47858152352,1124199.6055639852,-274633.01917582937,429579.370534569,-1727987.543246598,30446.545786464587,938407.38039607,1137868.973106617,938407.38039607,-133523.22027051635,938407.38039607,793421.4416108374,302376.1014297623,-365917.3944360148,-409286.8944360148,-466887.8944360148,1337134.6055639852,131463.10556398518,-83183.39443601482,-4508079.394436015,-3062266.394436015,3381194.105563985,5032595.105563985,-425477.3944360148,-403221.3944360148,-422542.8944360148,1030111.1055639852,2816360.105563985,-2006512.8944360148
10_1706_14,cfe,-6523393.105605811,-8652110.145693496,-10603750.25202442,-6495056.151603613,-14234167.383108877,-23212446.888485182,-17075057.371429242,-11086226.217929326,-9520635.173466392,-11086226.217929326,-11458344.027394295,-11086226.217929326,-9367117.537923016,-8810471.245933883,-6372849.25202442,-6724718.25202442,-7665534.25202442,-12236845.25202442,-7395956.25202442,-7553756.25202442,-20828843.75202442,-16041256.25202442,1431465.7479755804,5528454.74797558,-15248770.75202442,-7356162.25202442,-10607991.25202442,-557096.2520244196,-7144131.25202442,-3008086.2520244196
10_1708_14,cfe,-36891680.762513325,-58025980.20232454,-42464393.45222969,-36988485.34091494,-11443962.788471099,-20996328.57701986,-47154347.21335701,-45264257.64308891,-38883002.64327648,-45264257.64308891,-42138423.63372414,-45264257.64308891,-58733735.2127603,-45264349.187886246,-62891653.45222969,-61966773.45222969,-64315627.45222969,-43638410.45222969,-54705611.45222969,-54077953.45222969,-88341264.3272297,-78389399.9522297,-21385162.45222969,-7939304.45222969,-46683329.45222969,-59730457.45222969,-57706165.45222969,-57257727.45222969,-60701265.45222969,-62177064.45222969
10_1708_2,cfe,1761.3529300204063,1761.3529300204063,2063.513097317282,-2581.6862875053102,33379.76959742174,41226.51819966626,7829.000661073329,1338.0867396018184,-9312.942803196715,1338.0867396018184,-11270.077527702266,1338.0867396018184,1755.99559742559,1761.3529300204063,2313.087316067282,2033.0052848172818,891.1781363797818,-4536.540613620218,-148.5953011202182,-55.34237143271821,-3711.944910495218,-3017.116785495218,3065.172277004782,4251.254308254782,2864.878331692282,1761.3509879422818,1760.7269645047818,1823.3548941922818,10203.186925442282,1823.3548941922818
11_1000_19,cfe,831916885.2660806,832358956.7380927,472022829.36385083,793578831.0001,861688261.3720937,442413968.4540924,207982762.84104407,453063794.43455243,605600855.9159448,453063794.43455243,473097845.78833985,453063794.43455243,231396858.70598483,453062693.63286567,-339172882.63614917,-326286162.63614917,-105805458.63614917,321921645.36385083,280199021.36385083,291686701.36385083,-1866024288.3861492,-1071789490.6361492,1618001901.3638508,2081688045.3638508,-335060626.63614917,-110740946.63614917,-374910674.63614917,317374541.36385083,122312429.36385083,475533165.36385083
12_1000_19,cfe,98079488.58799545,288786345.20944095,237092517.18083504,136368413.17431036,43967943.032433674,327783078.5096182,259141451.48989505,229499935.3082402,-89224892.5029342,218605597.67649558,-125526118.01874577,229499935.3082402,286940597.73493576,303769155.23595285,419297317.180835,403175973.180835,328856357.180835,154635189.18083504,341484165.180835,330262213.180835,-204672178.819165,-55817306.81916496,806995013.180835,974670117.180835,509125669.180835,341897861.180835,336899109.180835,-190562410.819165,-107811650.81916498,297829253.180835
12_1109_53,cfe,551191.1695026997,866234.1779149746,315145.2025983857,551191.1695026997,-585927.3639227262,-1090421.3948591172,222797.4416479841,359805.7039400088,483371.4191490877,359805.7039400088,426815.08332155243,359805.7039400088,363485.6519614807,392920.31100175827,492952.7338483857,447861.3275983857,392713.3744733857,648693.6088483857,396549.9525983857,397428.1869733857,367313.4994733857,376560.0307233857,416246.1400983857,427478.8275983857,380253.8900983857,388673.4994733857,391196.8432233857,137850.6557233857,654627.9838483857,268349.9994733857
