unique_id,metric,AutoARIMA,AutoETS,CES,AutoRegressive,MSTL,HoltWinters,AutoTheta,ADIDA,CrostonClassic,CrostonOptimized,CrostonSBA,IMAPA,SES,SESOpt,NHITS,NBEATS,TFT,TiDE,DeepAR,DeepAR-median,DeepAR-lo-90,DeepAR-lo-80,DeepAR-hi-80,DeepAR-hi-90,AutoNHITS,AutoPatchTST,AutoTimesNet,Chronos_tiny,Chronos_mini,Chronos_small
16_1105_15,rmsse,0.37582456545999815,0.4500024093616399,0.36766494332640237,0.3668947383407529,0.3990985289049929,0.6930992743102007,0.38318593687249536,0.37749150604651216,0.37749148678816796,0.37749150604651216,0.3830235591073135,0.37749150604651216,0.44215667189898306,0.38554207638702814,0.499073344019283,0.49490064323788163,0.5138077197570474,0.43167091116954576,0.5053502795174716,0.5228439422629726,0.9094994958309538,0.7884121126174867,0.3689899731912706,0.3574796539665578,0.3913465320934844,0.5034354008358617,0.4186125910999423,0.4807110344121926,0.5206006434102542,0.5117448481772414
16_1106_15,rmsse,0.8676972627611259,0.8689316621118265,0.905371679763445,0.8469722750638657,5.124276308361442,5.038226296524195,0.6735060100282687,0.7203292372108054,0.7894279633059238,0.7894250845092462,0.7530125025292317,0.7203292372108054,0.7857887833753847,0.680491561949609,0.9737784103859817,0.9310256149658171,1.1438071030463648,0.968916566913586,0.8005438166446637,0.7812611713327023,1.5875510591337014,1.3375912859807908,0.8065221788868433,0.9473564303427929,0.9416344607955114,1.013029688559518,0.9429355749917574,0.670221542281892,0.8948843335620049,0.7094072176061255
16_1106_16,rmsse,0.1493501276275309,0.14932908774935852,0.11488878046998446,0.21345530079854202,0.2511371036009879,0.8300678462383333,0.2584538133065068,0.15875039951705044,0.3228761298667852,0.15875039951705044,0.2993626220535132,0.15875039951705044,0.13807855116436096,0.14727246266156285,0.14951287457966234,0.14982393135988106,0.14436798999997028,0.15679547301724464,0.13556896201818136,0.15464913759864998,0.5923956583974819,0.4601097329736501,0.23834885975833103,0.42407319867890886,0.14632443861356859,0.14881460990432874,0.16390263561319304,0.1614928456918285,0.1530237642474044,0.15411047548701556
16_1108_15,rmsse,0.8489299234571255,0.8084615315525966,0.8041801990302213,0.8489835635613368,0.8995264792292941,1.1442589255980058,0.9049435891623904,0.8769482867244479,0.8769499142869663,0.8769482867244479,0.8887596939066631,0.8769482867244479,0.8087341258798013,0.9349468187790526,0.7774096728734167,0.7770470356656495,0.8086360780861772,0.8655870302806867,0.8765030276835505,0.8780680883618788,1.108598312376007,0.9951644103264179,0.7876289242703428,0.7530714996129138,0.8051813387739513,0.9741351223213688,0.8546503475636875,1.0509809917894175,1.0387771442755653,1.0473696338202323
16_1108_53,rmsse,1.4062545043742072,2.4148334188404603,2.4697163308105536,1.3668297915491185,1.655105180671863,1.9282183975889209,0.7001278742833361,1.4307635625962347,2.038251556022038,1.4307635625962347,2.0571604796443257,1.4307635625962347,1.0348364908836,0.774487431186638,0.7786278114328855,0.7752295098212814,0.7265482187522837,1.758589438550596,1.0354151357420558,0.9403178604401246,2.4205981004356043,1.7329861874871364,2.807798772620977,3.658975463105181,1.209961676925105,0.7746674031666022,1.1276391212573542,2.4176749157110353,2.2224385534637183,2.4176749157110353
16_1109_2,rmsse,0.7686812644644992,1.6068756733420035,0.9738215712359765,0.7686812644644992,0.8448130356626002,1.46558529015635,0.9845939645035836,0.8633592106839666,0.9256037416530981,0.8633592106839666,0.9095842810277283,0.8633592106839666,0.9189235228375229,0.9707634781826169,0.9972359903369238,0.9869330023622709,1.101272388197743,0.940111918974896,1.0574741495051243,1.0507504870093178,1.1155793090094053,1.1038879627296863,0.9974109199983984,0.9724578241214149,0.9902861388754592,0.9944871048381678,0.9346265753098629,1.006372486124958,0.9986395232058329,0.8310359938942905
16_1111_53,rmsse,0.004158796989908496,0.011702902063858827,0.03851472535419559,0.23906091997623571,1.5635260556614305,0.8628510580038091,0.09195335912140219,0.08114970503200558,0.2864255780016263,0.08114970503200558,0.26695339697871606,0.08114970503200558,0.040927436340139865,0.00423183257737775,0.003077687889514706,0.00316705151796132,0.00440876853799638,0.09356368151071773,0.020563321207084425,0.01956419275184967,0.0692654847432388,0.05591926154550266,0.017129821235499054,0.029771457678470527,0.004408793744616609,0.029007151636292954,0.004466109725648477,0.17320980128496102,0.020753792571032395,0.2503016329439215
16_1112_2,rmsse,0.03905205297268105,0.03905596178530869,0.038221452105201496,0.06714092817885871,0.6147474726205615,1.0273949405123406,0.22279724160638986,0.07528934377433684,0.10507960343932762,0.07528934377433684,0.09207794043501345,0.07528934377433684,0.0683837932360294,0.041591187264565226,0.03922809019081316,0.03850485871800594,0.006585198455484343,0.13989931787363644,0.017053041928267895,0.016017286177182642,0.07377523487477522,0.05397359989228568,0.04319208140702593,0.05591429463390172,0.03784948603690734,0.03898361257478162,0.01789623905800583,0.03767110306004602,0.07467094961894033,0.024842686718791106
16_1114_53,rmsse,0.010372445231104274,0.010378885638247255,0.0178109636075344,0.26824273154388745,0.0792325196550255,0.7106893720622586,0.1633847942017705,0.09257724610785394,0.2887501702921428,0.09257724610785394,0.2693315604182872,0.09257724610785394,0.056153096708518924,0.01316477874625093,0.010255393876322889,0.010551306206968472,0.005877457552436847,0.10674417819427895,0.04589053219930212,0.04589157561757795,0.03644326562323964,0.03930371364596797,0.051798688929768286,0.054216930142383025,0.007576745381416308,0.010531595788262798,0.009317463187113979,0.021899387095515168,0.02314477430268857,0.2041671110331285
16_1115_15,rmsse,0.1587340272902488,0.38957354522615345,0.07439449189221783,1.1355206914713285,8.409688263597284,8.167879724907893,0.1144014877268274,0.300938457669476,1.174036910264213,0.300938457669476,1.1059973886313832,0.300938457669476,0.04630240428589455,0.09081341570922073,0.10644799114703171,0.12376931744141298,0.13519676989901,1.7528387923840358,0.08977334248055928,0.10108600629120774,0.7808381009039708,0.641791514403211,0.42619453955631964,0.5772561906351753,0.09684115553356705,0.09208258470671322,0.13192010380948704,0.21638326540844452,0.28475862422897796,0.04586338586696687
16_1115_2,rmsse,0.5957442037416775,0.2646237691683255,0.15296383636796654,0.3773435857380996,0.6786563360885617,1.0453837431676654,0.2883316583321392,0.3127918094965239,0.5205620182781244,0.3127918094965239,0.48261732584453626,0.3127918094965239,0.19588443451390275,0.26235600284345606,0.2645366094695551,0.27063377175450637,0.16706497526678613,0.3650822222352367,0.2623833215149371,0.2572974379603993,0.16408593729411433,0.1940494769733234,0.3467922234126216,0.37667179977604826,0.2663861430535349,0.2662802822645927,0.16333532392742747,0.24516608291193395,0.06713481847830768,0.038413635040250686
16_1116_1,rmsse,2.601850652288897,5.280460169758708,5.30251177356666,2.601850652288897,4.31834827264233,4.388553235005105,5.821750971576109,4.004726056396011,2.836916686156208,4.004726056396011,2.9070600307451273,4.004726056396011,4.925724092745507,5.282214336893275,5.368932659356817,5.359029268725762,5.180167343869714,4.986524617954042,5.758694444063094,5.70463138794894,6.692741175668874,6.423858827387678,5.172920024746615,5.034997294107669,5.365978396447225,5.345933623197265,5.567291027574799,5.337968306322383,5.337968306322383,5.337968306322383
16_1116_2,rmsse,0.32689965882800137,0.20419945785519963,0.07476602601684214,0.32689965882800137,1.874074180669966,1.7932670194759772,0.2015364126733476,0.14361591110222002,0.21689243983143633,0.14361591110222002,0.17168797276532863,0.14361591110222002,0.1385033394149393,0.20153484959132523,0.21487095516594126,0.21000199461918018,0.16785841412240352,0.21147330660617994,0.16466371030666552,0.18429249903242018,1.0714540998642212,0.8484596249640651,0.9032747388527486,1.147287748897865,0.2009882796780241,0.20453063621218084,0.20024895281164937,0.2972181008947375,0.2022205125990667,0.16628449160967612
16_1204_15,rmsse,0.07873266248838759,0.05063857497184763,0.04409005319909155,0.3376881373097823,0.0957403804283261,0.4178979221381664,0.14556060808641869,0.07755655459477277,0.21873888578969997,0.07755655459477277,0.186150224370839,0.07755655459477277,0.07970957433732631,0.07755832611607259,0.04176798953577248,0.040500528118534586,0.056282984271336566,0.08959536741120118,0.11274722488912535,0.11558645109071491,0.1652817612822487,0.15362503416731135,0.0830741656949264,0.07286089455362631,0.08230610247029656,0.3037114040029707,0.08657052181034046,0.06638274764778851,0.11296720569877812,0.17665085082113233
16_1212_15,rmsse,0.7326320620278356,0.7346382150354762,0.41242525626418103,0.7488989580314058,1.4195773222604349,1.488531825915502,0.5219115064295626,0.585030045370001,0.5850350309980146,0.585030045370001,0.5205665682153505,0.585030045370001,0.16715447970704492,0.4813851573077587,0.1679232673999552,0.17115817824170812,0.18874424961155498,0.5305696985899863,0.1931002973518749,0.21926840074311593,0.47039054940168684,0.39755275888003055,0.20229813216678333,0.24123102048813186,1.8937869509366105,0.16732769406069095,0.17560438527412883,0.18232174954783567,0.15122426790775628,0.21972946167606705
16_1215_15,rmsse,0.6137851779358997,0.2390592949293933,0.1375851193304676,0.6519217015269053,2.226944394049398,2.212346499759772,0.1797196989325907,0.30403282359256456,0.385772656240183,0.30403282359256456,0.3205560537879068,0.30403282359256456,0.14284590722149187,0.3040326967990572,0.2193599576267808,0.24065758212245822,0.1594421025002976,0.2533421390994771,0.10644186185738286,0.1071543514457817,0.24036434427848397,0.15985394049083299,0.357666063546488,0.43139890785468515,0.2122917865217453,0.17521824592744006,0.1582798899229725,0.1045544785424297,0.06057328482337329,0.26996393049868644
16_1306_2,rmsse,0.23816207102068923,0.09346837207089077,0.08308326213823286,0.23816207102068923,0.7395282089255624,0.5965017766641837,0.11640023060416047,0.12823602711728804,0.26704587159487586,0.12823602711728804,0.2353840668571169,0.12823602711728804,0.059715213631639966,0.07292010015379828,0.0910754330872721,0.09532448728504825,0.17635695575574512,0.21873191993328012,0.09525112884242967,0.08921414502474666,0.26641914066051436,0.2080167616516478,0.04317724048694929,0.0794966561970103,0.3456458031063013,0.09244383103311268,0.07670986537199595,0.16845106207581326,0.15570569526799122,0.08539403281392481
16_1307_2,rmsse,0.2606454726952947,0.08169777778044823,0.10266987235323799,0.32845411758040804,0.4816403422201956,0.5437024450303574,0.0807109375868211,0.0840502584568182,0.3162798708309147,0.0840502584568182,0.28426175121101815,0.0840502584568182,0.08257993512738401,0.08172469931766471,0.08153078875078375,0.07929416587794762,0.08163248775015955,0.08396618867203567,0.08002277428092075,0.07986483026164931,0.07466059732015287,0.07369820844322728,0.08825110347241379,0.09362333654163049,0.1256679826768624,0.08170314096465102,0.08627513303883669,0.06427193371697863,0.0773710040134555,0.07885938690571553
16_1308_1,rmsse,0.03114617392631011,0.031146173926672828,0.08691402118936035,0.11540048108807054,0.42767400055640914,0.29320206080184197,0.16912934111535705,0.20108627484510833,0.7683097780229666,0.20108627484510833,0.7294610331400225,0.20108627484510833,0.0848870821653228,0.031146537130275907,0.03086673865879601,0.037306423909216416,0.09993084098350143,0.26506347127681995,0.08085013633581212,0.07925058532489664,0.11803904811360032,0.10812039896739173,0.047723239968451514,0.03848502655291309,0.03183641473508371,0.0313427411875782,0.015337884361439761,0.029649771987100292,0.029649771987100292,0.0568287521028898
